timestamp,event,key,correct
1.4193476 ,keyPressed ,p  ,1 
1.5003201 ,keyReleased ,P  ,1 
1.5006187 ,keyPressed ,a  ,1 
1.5792855 ,keyReleased ,A  ,1 
1.7392032 ,keyPressed ,s  ,1 
1.8031646 ,keyReleased ,S  ,1 
1.8830602 ,keyPressed ,s  ,1 
1.9307219 ,keyReleased ,S  ,1 
2.5551245 ,keyPressed ,w  ,1 
2.6196613 ,keyReleased ,W  ,1 
2.6516049 ,keyPressed ,o  ,1 
2.7159094 ,keyReleased ,O  ,1 
2.7399993 ,keyPressed ,r  ,1 
2.8114194 ,keyReleased ,R  ,1 
2.9308415 ,keyPressed ,d  ,1 
3.0031364 ,keyReleased ,D  ,1 
3.2595195 ,keyPressed ,return ,1 
3.3405032 ,keyReleased ,Return ,1 
3.5707206 ,keyPressed ,p  ,1 
3.6347189 ,keyReleased ,P  ,1 
3.6668013 ,keyPressed ,a  ,1 
3.7549575 ,keyReleased ,A  ,1 
4.0509513 ,keyPressed ,s  ,1 
4.1312649 ,keyReleased ,S  ,1 
4.2268265 ,keyPressed ,s  ,1 
4.2907931 ,keyReleased ,S  ,1 
4.5788143 ,keyPressed ,w  ,1 
4.6668349 ,keyReleased ,W  ,1 
4.6991564 ,keyPressed ,o  ,1 
4.7883534 ,keyReleased ,O  ,1 
4.7885639 ,keyPressed ,r  ,1 
4.8433199 ,keyReleased ,R  ,1 
4.9476426 ,keyPressed ,d  ,1 
5.0107341 ,keyReleased ,D  ,1 
5.139102 ,keyPressed ,return ,1 
5.2195046 ,keyReleased ,Return ,1 
5.6202491 ,keyPressed ,p  ,1 
5.6994695 ,keyReleased ,P  ,1 
5.7725065 ,keyPressed ,a  ,1 
5.8676674 ,keyReleased ,A  ,1 
6.003277 ,keyPressed ,s  ,1 
6.0688094 ,keyReleased ,S  ,1 
6.163445 ,keyPressed ,s  ,1 
6.2592724 ,keyReleased ,S  ,1 
6.9887171 ,keyPressed ,w  ,1 
7.0589029 ,keyReleased ,W  ,1 
7.0748848 ,keyPressed ,o  ,1 
7.1396442 ,keyReleased ,O  ,1 
7.1879021 ,keyPressed ,r  ,1 
7.2511305 ,keyReleased ,R  ,1 
7.3716475 ,keyPressed ,d  ,1 
7.4271678 ,keyReleased ,D  ,1 
7.6121665 ,keyPressed ,return ,1 
7.6991536 ,keyReleased ,Return ,1 
8.1790367 ,keyPressed ,p  ,1 
8.2431575 ,keyReleased ,P  ,1 
8.2686528 ,keyPressed ,a  ,1 
8.3471381 ,keyReleased ,A  ,1 
8.8669234 ,keyPressed ,s  ,1 
8.9401275 ,keyReleased ,S  ,1 
9.0189796 ,keyPressed ,s  ,1 
9.0987804 ,keyReleased ,S  ,1 
10.0596009 ,keyPressed ,w  ,1 
10.1397475 ,keyReleased ,W  ,1 
10.1792535 ,keyPressed ,o  ,1 
10.2509712 ,keyPressed ,r  ,1 
10.2590509 ,keyReleased ,O  ,1 
10.3148661 ,keyReleased ,R  ,1 
