timestamp,event,key,correct
0.4430445 ,keyPressed ,p  ,1 
0.5398676 ,keyReleased ,P  ,1 
0.7390748 ,keyPressed ,a  ,1 
0.8188802 ,keyReleased ,A  ,1 
0.9308293 ,keyPressed ,s  ,1 
1.0187126 ,keyReleased ,S  ,1 
1.0906631 ,keyPressed ,s  ,1 
1.1712254 ,keyReleased ,S  ,1 
1.4682365 ,keyPressed ,w  ,1 
1.578799 ,keyPressed ,o  ,1 
1.594708 ,keyReleased ,W  ,1 
1.6678546 ,keyReleased ,O  ,1 
1.707451 ,keyPressed ,r  ,1 
1.8191246 ,keyReleased ,R  ,1 
2.386731 ,keyPressed ,d  ,1 
2.4750686 ,keyReleased ,D  ,1 
2.6909471 ,keyPressed ,return ,1 
2.7718957 ,keyReleased ,Return ,1 
2.9945349 ,keyPressed ,p  ,1 
3.0993113 ,keyReleased ,P  ,1 
3.1712432 ,keyPressed ,a  ,1 
3.3066863 ,keyReleased ,A  ,1 
3.5153427 ,keyPressed ,s  ,1 
3.5966169 ,keyReleased ,S  ,1 
3.6751264 ,keyPressed ,s  ,1 
3.7468505 ,keyReleased ,S  ,1 
4.0030711 ,keyPressed ,w  ,1 
4.1471804 ,keyReleased ,W  ,1 
4.1725083 ,keyPressed ,o  ,1 
4.2590033 ,keyReleased ,O  ,1 
4.2911107 ,keyPressed ,r  ,1 
4.4197617 ,keyReleased ,R  ,1 
4.9791575 ,keyPressed ,d  ,1 
5.0832993 ,keyReleased ,D  ,1 
5.2507536 ,keyPressed ,return ,1 
5.3467165 ,keyReleased ,Return ,1 
5.5400518 ,keyPressed ,p  ,1 
5.6352968 ,keyReleased ,P  ,1 
5.6510776 ,keyPressed ,a  ,1 
5.7390384 ,keyReleased ,A  ,1 
5.8427144 ,keyPressed ,s  ,1 
5.9310046 ,keyReleased ,S  ,1 
6.010674 ,keyPressed ,s  ,1 
6.0990573 ,keyReleased ,S  ,1 
6.2751335 ,keyPressed ,e  ,0 
6.3393421 ,keyReleased ,E  ,0 
6.802897 ,keyPressed ,  ,0 
6.8754184 ,keyReleased ,Back ,0 
6.9960647 ,keyPressed ,w  ,0 
7.1151016 ,keyReleased ,W  ,0 
7.187475 ,keyPressed ,o  ,0 
7.2751742 ,keyReleased ,O  ,0 
7.515127 ,keyPressed ,r  ,0 
7.6434518 ,keyReleased ,R  ,0 
8.0032103 ,keyPressed ,d  ,0 
8.1082184 ,keyReleased ,D  ,0 
8.2030295 ,keyPressed ,return ,0 
8.2829694 ,keyReleased ,Return ,1 
8.4988163 ,keyPressed ,p  ,1 
8.5868194 ,keyReleased ,P  ,1 
8.6347338 ,keyPressed ,a  ,1 
8.7149869 ,keyReleased ,A  ,1 
8.8033761 ,keyPressed ,s  ,1 
8.8991588 ,keyReleased ,S  ,1 
8.9550948 ,keyPressed ,s  ,1 
9.0112477 ,keyReleased ,S  ,1 
9.7241055 ,keyPressed ,w  ,1 
9.8438152 ,keyReleased ,W  ,1 
10.1239239 ,keyPressed ,o  ,1 
10.2114417 ,keyReleased ,O  ,1 
10.2988671 ,keyPressed ,r  ,1 
10.4189369 ,keyReleased ,R  ,1 
11.0105946 ,keyPressed ,d  ,1 
11.0913251 ,keyReleased ,D  ,1 
11.2917128 ,keyPressed ,return ,1 
11.379805 ,keyReleased ,Return ,1 
11.6031085 ,keyPressed ,p  ,1 
11.6915383 ,keyReleased ,P  ,1 
11.7231031 ,keyPressed ,a  ,1 
11.8116784 ,keyReleased ,A  ,1 
11.9069247 ,keyPressed ,s  ,1 
12.0107874 ,keyReleased ,S  ,1 
12.4433039 ,keyPressed ,s  ,1 
12.5788907 ,keyReleased ,S  ,1 
12.8192849 ,keyPressed ,w  ,1 
12.9308577 ,keyReleased ,W  ,1 
13.0351467 ,keyPressed ,o  ,1 
13.1474415 ,keyReleased ,O  ,1 
13.1475419 ,keyPressed ,r  ,1 
13.2905287 ,keyReleased ,R  ,1 
13.5549705 ,keyPressed ,d  ,1 
13.6670533 ,keyReleased ,D  ,1 
13.8438602 ,keyPressed ,return ,1 
13.9230922 ,keyReleased ,Return ,1 
14.1711808 ,keyPressed ,p  ,1 
14.2591004 ,keyPressed ,a  ,1 
14.2676721 ,keyReleased ,P  ,1 
14.3550551 ,keyReleased ,A  ,1 
14.4748546 ,keyPressed ,s  ,1 
14.5706945 ,keyReleased ,S  ,1 
14.6589843 ,keyPressed ,s  ,1 
14.7480101 ,keyReleased ,S  ,1 
15.1945217 ,keyPressed ,w  ,1 
15.3076453 ,keyReleased ,W  ,1 
15.6751417 ,keyPressed ,o  ,1 
15.7633195 ,keyReleased ,O  ,1 
15.8027477 ,keyPressed ,r  ,1 
15.9226231 ,keyReleased ,R  ,1 
16.0754162 ,keyPressed ,d  ,1 
16.1711886 ,keyReleased ,D  ,1 
16.2833424 ,keyPressed ,return ,1 
16.370821 ,keyReleased ,Return ,1 
16.5713766 ,keyPressed ,p  ,1 
16.6673926 ,keyReleased ,P  ,1 
16.6837711 ,keyPressed ,a  ,1 
16.7710743 ,keyReleased ,A  ,1 
