timestamp,event,key,correct
0.7874343 ,keyPressed ,p  ,1 
0.8432226 ,keyReleased ,P  ,1 
0.9162296 ,keyPressed ,a  ,1 
0.9478821 ,keyReleased ,A  ,1 
1.0831965 ,keyPressed ,s  ,1 
1.1313242 ,keyReleased ,S  ,1 
1.2191371 ,keyPressed ,s  ,1 
1.2591496 ,keyReleased ,S  ,1 
1.3707104 ,keyPressed ,w  ,1 
1.426683 ,keyReleased ,W  ,1 
1.483176 ,keyPressed ,o  ,1 
1.5640323 ,keyReleased ,O  ,1 
1.5645033 ,keyPressed ,r  ,1 
1.6198208 ,keyReleased ,R  ,1 
1.699399 ,keyPressed ,d  ,1 
1.7548937 ,keyReleased ,D  ,1 
1.8193599 ,keyPressed ,return ,1 
1.8754661 ,keyReleased ,Return ,1 
2.0591739 ,keyPressed ,p  ,1 
2.0999212 ,keyReleased ,P  ,1 
2.1311738 ,keyPressed ,a  ,1 
2.1718284 ,keyReleased ,A  ,1 
2.2990804 ,keyPressed ,s  ,1 
2.3386783 ,keyReleased ,S  ,1 
2.4196302 ,keyPressed ,s  ,1 
2.4750158 ,keyReleased ,S  ,1 
2.5711588 ,keyPressed ,w  ,1 
2.6109918 ,keyReleased ,W  ,1 
2.6507578 ,keyPressed ,o  ,1 
2.7068871 ,keyReleased ,O  ,1 
2.7229393 ,keyPressed ,r  ,1 
2.7871623 ,keyReleased ,R  ,1 
2.8699965 ,keyPressed ,d  ,1 
2.9232055 ,keyReleased ,D  ,1 
2.9393463 ,keyPressed ,return ,1 
3.0194651 ,keyReleased ,Return ,1 
3.1794269 ,keyPressed ,p  ,1 
3.2193783 ,keyReleased ,P  ,1 
3.2592523 ,keyPressed ,a  ,1 
3.3069655 ,keyReleased ,A  ,1 
3.4033511 ,keyPressed ,s  ,1 
3.4588906 ,keyReleased ,S  ,1 
3.5386489 ,keyPressed ,s  ,1 
3.5948158 ,keyReleased ,S  ,1 
3.6995369 ,keyPressed ,w  ,1 
3.746897 ,keyReleased ,W  ,1 
3.7949317 ,keyPressed ,o  ,1 
3.8586077 ,keyReleased ,O  ,1 
3.8828791 ,keyPressed ,r  ,1 
3.9469214 ,keyReleased ,R  ,1 
4.0108636 ,keyPressed ,d  ,1 
4.0667508 ,keyReleased ,D  ,1 
4.0909518 ,keyPressed ,return ,1 
4.1468601 ,keyReleased ,Return ,1 
4.3471553 ,keyPressed ,p  ,1 
4.4194543 ,keyReleased ,P  ,1 
4.4999833 ,keyPressed ,a  ,1 
4.5468883 ,keyReleased ,A  ,1 
4.6595316 ,keyPressed ,s  ,1 
4.7230968 ,keyReleased ,S  ,1 
4.802767 ,keyPressed ,s  ,1 
4.8591668 ,keyReleased ,S  ,1 
4.9794076 ,keyPressed ,w  ,1 
5.0432619 ,keyReleased ,W  ,1 
5.0912491 ,keyPressed ,o  ,1 
5.1554997 ,keyReleased ,O  ,1 
5.1793256 ,keyPressed ,r  ,1 
5.2426262 ,keyReleased ,R  ,1 
5.3231643 ,keyPressed ,d  ,1 
5.386854 ,keyReleased ,D  ,1 
5.4761405 ,keyPressed ,return ,1 
5.5386373 ,keyReleased ,Return ,1 
5.7794929 ,keyPressed ,a  ,0 
5.8357211 ,keyReleased ,A  ,0 
5.891245 ,keyPressed ,p  ,0 
5.9312696 ,keyReleased ,P  ,0 
6.739026 ,keyPressed ,return ,0 
6.7786926 ,keyReleased ,Return ,1 
7.37184 ,keyPressed ,p  ,1 
7.4268233 ,keyReleased ,P  ,1 
7.4760314 ,keyPressed ,a  ,1 
7.522681 ,keyReleased ,A  ,1 
7.6273868 ,keyPressed ,s  ,1 
7.675926 ,keyReleased ,S  ,1 
7.7478868 ,keyPressed ,s  ,1 
7.8048457 ,keyReleased ,S  ,1 
7.8922271 ,keyPressed ,w  ,1 
7.946929 ,keyReleased ,W  ,1 
7.9874844 ,keyPressed ,o  ,1 
8.0432261 ,keyReleased ,O  ,1 
8.0594005 ,keyPressed ,r  ,1 
8.1232441 ,keyReleased ,R  ,1 
8.2046679 ,keyPressed ,d  ,1 
8.2593114 ,keyReleased ,D  ,1 
8.2828998 ,keyPressed ,return ,1 
8.3469115 ,keyReleased ,Return ,1 
8.5238794 ,keyPressed ,p  ,1 
8.5708458 ,keyReleased ,P  ,1 
8.6030073 ,keyPressed ,a  ,1 
8.6591845 ,keyReleased ,A  ,1 
8.7566811 ,keyPressed ,s  ,1 
8.8035584 ,keyReleased ,S  ,1 
8.8834668 ,keyPressed ,s  ,1 
8.9391675 ,keyReleased ,S  ,1 
9.0277646 ,keyPressed ,w  ,1 
9.0916148 ,keyReleased ,W  ,1 
9.2909993 ,keyPressed ,o  ,1 
9.3561779 ,keyReleased ,O  ,1 
9.4348695 ,keyPressed ,r  ,1 
9.4911511 ,keyReleased ,R  ,1 
9.5632154 ,keyPressed ,d  ,1 
9.6280211 ,keyReleased ,D  ,1 
9.6673904 ,keyPressed ,return ,1 
9.740107 ,keyReleased ,Return ,1 
9.8749131 ,keyPressed ,p  ,1 
9.9395938 ,keyReleased ,P  ,1 
9.9714138 ,keyPressed ,a  ,1 
10.0118757 ,keyReleased ,A  ,1 
10.1070756 ,keyPressed ,s  ,1 
10.1557998 ,keyReleased ,S  ,1 
10.2355212 ,keyPressed ,s  ,1 
10.2836147 ,keyReleased ,S  ,1 
10.3963781 ,keyPressed ,w  ,1 
10.4509487 ,keyReleased ,W  ,1 
10.51617 ,keyPressed ,o  ,1 
10.5794057 ,keyReleased ,O  ,1 
10.6193139 ,keyPressed ,r  ,1 
10.6828981 ,keyReleased ,R  ,1 
10.7630712 ,keyPressed ,d  ,1 
10.8187584 ,keyReleased ,D  ,1 
10.867008 ,keyPressed ,return ,1 
10.9318693 ,keyReleased ,Return ,1 
11.1075349 ,keyPressed ,p  ,1 
11.1546942 ,keyReleased ,P  ,1 
11.2038478 ,keyPressed ,a  ,1 
11.2517074 ,keyReleased ,A  ,1 
11.3790704 ,keyPressed ,s  ,1 
11.4283088 ,keyReleased ,S  ,1 
11.5079642 ,keyPressed ,s  ,1 
11.5631356 ,keyReleased ,S  ,1 
11.658852 ,keyPressed ,w  ,1 
11.7160664 ,keyReleased ,W  ,1 
11.7710464 ,keyPressed ,o  ,1 
11.8512431 ,keyReleased ,O  ,1 
11.8513944 ,keyPressed ,r  ,1 
11.9155792 ,keyReleased ,R  ,1 
12.0592788 ,keyPressed ,d  ,1 
12.1228677 ,keyReleased ,D  ,1 
12.2590271 ,keyPressed ,return ,1 
12.3075764 ,keyReleased ,Return ,1 
12.5711726 ,keyPressed ,p  ,1 
12.6266105 ,keyReleased ,P  ,1 
12.6932242 ,keyPressed ,a  ,1 
12.7152335 ,keyReleased ,A  ,1 
12.8668094 ,keyPressed ,s  ,1 
12.9230785 ,keyReleased ,S  ,1 
13.0034341 ,keyPressed ,s  ,1 
13.0603162 ,keyReleased ,S  ,1 
13.1954 ,keyPressed ,w  ,1 
13.2597028 ,keyReleased ,W  ,1 
13.3712518 ,keyPressed ,o  ,1 
13.4349322 ,keyReleased ,O  ,1 
13.6678888 ,keyPressed ,r  ,1 
13.7316624 ,keyReleased ,R  ,1 
13.8267828 ,keyPressed ,d  ,1 
13.8911252 ,keyReleased ,D  ,1 
13.9709552 ,keyPressed ,return ,1 
14.0286837 ,keyReleased ,Return ,1 
14.6349246 ,keyPressed ,p  ,1 
14.6996404 ,keyReleased ,P  ,1 
14.74772 ,keyPressed ,a  ,1 
14.7796586 ,keyReleased ,A  ,1 
14.891417 ,keyPressed ,s  ,1 
14.9323771 ,keyReleased ,S  ,1 
15.0191479 ,keyPressed ,s  ,1 
15.0749014 ,keyReleased ,S  ,1 
15.1797843 ,keyPressed ,w  ,1 
15.2356796 ,keyReleased ,W  ,1 
15.274856 ,keyPressed ,o  ,1 
15.3389248 ,keyReleased ,O  ,1 
15.3798234 ,keyPressed ,r  ,1 
15.4350329 ,keyReleased ,R  ,1 
15.5232469 ,keyPressed ,d  ,1 
15.580317 ,keyReleased ,D  ,1 
15.6433327 ,keyPressed ,return ,1 
15.6912059 ,keyReleased ,Return ,1 
15.9156243 ,keyPressed ,p  ,1 
15.9793091 ,keyReleased ,P  ,1 
16.0837227 ,keyPressed ,a  ,1 
16.1390224 ,keyReleased ,A  ,1 
16.299265 ,keyPressed ,s  ,1 
16.355814 ,keyReleased ,S  ,1 
16.4357286 ,keyPressed ,s  ,1 
