timestamp,event,key,correct
2.4916571 ,keyPressed ,p  ,1 
2.6337088 ,keyPressed ,a  ,1 
2.6518322 ,keyReleased ,P  ,1 
2.782643 ,keyReleased ,A  ,1 
2.9431535 ,keyPressed ,s  ,1 
3.0277547 ,keyReleased ,S  ,1 
3.1140538 ,keyPressed ,s  ,1 
3.1938513 ,keyReleased ,S  ,1 
3.3017413 ,keyPressed ,w  ,1 
3.3988412 ,keyPressed ,o  ,1 
3.415662 ,keyReleased ,W  ,1 
3.5305679 ,keyReleased ,O  ,1 
3.5706627 ,keyPressed ,r  ,1 
3.6675617 ,keyReleased ,R  ,1 
3.7865843 ,keyPressed ,d  ,1 
3.8956026 ,keyReleased ,D  ,1 
4.0558145 ,keyPressed ,return ,1 
4.1927071 ,keyReleased ,Return ,1 
4.3806299 ,keyPressed ,p  ,1 
4.4895174 ,keyReleased ,P  ,1 
4.4945736 ,keyPressed ,a  ,1 
4.6209113 ,keyReleased ,A  ,1 
4.7458368 ,keyPressed ,s  ,1 
4.8375769 ,keyReleased ,S  ,1 
4.9055627 ,keyPressed ,s  ,1 
4.9916488 ,keyReleased ,S  ,1 
5.122574 ,keyPressed ,w  ,1 
5.2432127 ,keyReleased ,W  ,1 
5.3335954 ,keyPressed ,o  ,1 
5.4646548 ,keyReleased ,O  ,1 
5.4825938 ,keyPressed ,r  ,1 
5.6136438 ,keyReleased ,R  ,1 
5.7395668 ,keyPressed ,d  ,1 
5.8476708 ,keyReleased ,D  ,1 
5.8588289 ,keyPressed ,return ,1 
6.0415547 ,keyReleased ,Return ,1 
6.207579 ,keyPressed ,p  ,1 
6.3895313 ,keyReleased ,P  ,1 
6.4187037 ,keyPressed ,a  ,1 
6.5607645 ,keyReleased ,A  ,1 
6.7039749 ,keyPressed ,s  ,1 
6.8006166 ,keyReleased ,S  ,1 
6.8975418 ,keyPressed ,s  ,1 
6.9895255 ,keyReleased ,S  ,1 
7.1486092 ,keyPressed ,w  ,1 
7.2974765 ,keyReleased ,W  ,1 
7.3836175 ,keyPressed ,o  ,1 
7.5258728 ,keyReleased ,O  ,1 
7.6346025 ,keyPressed ,r  ,1 
7.7319545 ,keyReleased ,R  ,1 
7.9030487 ,keyPressed ,d  ,1 
7.9308766 ,keyPressed ,return ,1 
8.0395182 ,keyReleased ,D  ,1 
8.0507179 ,keyReleased ,Return ,1 
8.0624858 ,keyPressed ,d  ,0 
8.1995523 ,keyReleased ,D  ,0 
9.0215575 ,keyPressed ,p  ,0 
9.1585293 ,keyReleased ,P  ,0 
9.2217259 ,keyPressed ,a  ,0 
9.3866202 ,keyReleased ,A  ,0 
9.517629 ,keyPressed ,s  ,0 
9.6546071 ,keyReleased ,S  ,0 
9.7296162 ,keyPressed ,return ,0 
9.9520712 ,keyReleased ,Return ,1 
10.4026339 ,keyPressed ,p  ,1 
10.5336924 ,keyReleased ,P  ,1 
10.5340273 ,keyPressed ,a  ,1 
10.6995651 ,keyReleased ,A  ,1 
10.7568552 ,keyPressed ,s  ,1 
10.881552 ,keyReleased ,S  ,1 
10.9674989 ,keyPressed ,s  ,1 
11.0705497 ,keyReleased ,S  ,1 
11.247507 ,keyPressed ,w  ,1 
11.3847182 ,keyReleased ,W  ,1 
11.4586225 ,keyPressed ,o  ,1 
11.572594 ,keyReleased ,O  ,1 
12.0128092 ,keyPressed ,r  ,1 
12.1145688 ,keyReleased ,R  ,1 
12.3205964 ,keyPressed ,d  ,1 
12.4635637 ,keyReleased ,D  ,1 
12.4859825 ,keyPressed ,return ,1 
12.6745171 ,keyReleased ,Return ,1 
12.9025282 ,keyPressed ,p  ,1 
13.062643 ,keyReleased ,P  ,1 
13.0860307 ,keyPressed ,a  ,1 
13.2395681 ,keyReleased ,A  ,1 
13.3479065 ,keyPressed ,s  ,1 
13.4736011 ,keyReleased ,S  ,1 
13.5586097 ,keyPressed ,s  ,1 
13.6565605 ,keyReleased ,S  ,1 
13.79903 ,keyPressed ,w  ,1 
13.9187701 ,keyReleased ,W  ,1 
13.9415449 ,keyPressed ,o  ,1 
14.0786194 ,keyPressed ,r  ,1 
14.0895185 ,keyReleased ,O  ,1 
14.1866006 ,keyReleased ,R  ,1 
14.3186277 ,keyPressed ,d  ,1 
14.4156928 ,keyReleased ,D  ,1 
14.4160945 ,keyPressed ,return ,1 
14.655592 ,keyPressed ,p  ,1 
14.6775551 ,keyReleased ,Return ,1 
14.889612 ,keyReleased ,P  ,1 
14.9345545 ,keyPressed ,a  ,1 
15.1405879 ,keyReleased ,A  ,1 
15.1857849 ,keyPressed ,s  ,1 
15.3517292 ,keyReleased ,S  ,1 
15.4195695 ,keyPressed ,s  ,1 
15.539567 ,keyReleased ,S  ,1 
15.6655973 ,keyPressed ,w  ,1 
15.8025333 ,keyReleased ,W  ,1 
15.830792 ,keyPressed ,o  ,1 
15.9632738 ,keyReleased ,O  ,1 
15.9971429 ,keyPressed ,r  ,1 
16.1050289 ,keyReleased ,R  ,1 
16.2246117 ,keyPressed ,d  ,1 
16.3277721 ,keyPressed ,return ,1 
16.3445354 ,keyReleased ,D  ,1 
16.5385659 ,keyReleased ,Return ,1 
16.6133501 ,keyPressed ,p  ,1 
16.8865679 ,keyReleased ,P  ,1 
16.949888 ,keyPressed ,a  ,1 
17.1556192 ,keyPressed ,s  ,1 
17.1962348 ,keyReleased ,A  ,1 
17.3095145 ,keyReleased ,S  ,1 
17.4468535 ,keyPressed ,s  ,1 
17.59475 ,keyReleased ,S  ,1 
17.9025675 ,keyPressed ,w  ,1 
18.0576095 ,keyReleased ,W  ,1 
18.1025332 ,keyPressed ,o  ,1 
18.2335752 ,keyReleased ,O  ,1 
18.2455642 ,keyPressed ,r  ,1 
18.3488676 ,keyReleased ,R  ,1 
18.4675394 ,keyPressed ,d  ,1 
18.5764333 ,keyReleased ,D  ,1 
18.6048364 ,keyPressed ,return ,1 
18.8216249 ,keyReleased ,Return ,1 
18.8676405 ,keyPressed ,p  ,1 
19.0505293 ,keyReleased ,P  ,1 
19.0905897 ,keyPressed ,a  ,1 
19.2725538 ,keyReleased ,A  ,1 
19.4266007 ,keyPressed ,s  ,1 
19.5586181 ,keyReleased ,S  ,1 
19.6435453 ,keyPressed ,s  ,1 
19.7405566 ,keyReleased ,S  ,1 
19.8895261 ,keyPressed ,w  ,1 
20.0205469 ,keyReleased ,W  ,1 
20.0435496 ,keyPressed ,o  ,1 
20.1685209 ,keyReleased ,O  ,1 
20.1744994 ,keyPressed ,r  ,1 
20.2837845 ,keyReleased ,R  ,1 
20.3915488 ,keyPressed ,d  ,1 
20.4945206 ,keyReleased ,D  ,1 
20.5228364 ,keyPressed ,return ,1 
20.71648 ,keyReleased ,Return ,1 
20.8827749 ,keyPressed ,p  ,1 
21.0305346 ,keyReleased ,P  ,1 
21.122607 ,keyPressed ,a  ,1 
21.2934726 ,keyReleased ,A  ,1 
21.3736266 ,keyPressed ,s  ,1 
21.5215513 ,keyReleased ,S  ,1 
21.6187668 ,keyPressed ,s  ,1 
21.7275094 ,keyReleased ,S  ,1 
21.9216807 ,keyPressed ,w  ,1 
22.0527564 ,keyReleased ,W  ,1 
22.0925838 ,keyPressed ,o  ,1 
22.2065308 ,keyReleased ,O  ,1 
22.2698907 ,keyPressed ,r  ,1 
22.37753 ,keyReleased ,R  ,1 
22.5036883 ,keyPressed ,d  ,1 
22.6005504 ,keyReleased ,D  ,1 
22.6068181 ,keyPressed ,return ,1 
22.7945389 ,keyReleased ,Return ,1 
22.9945209 ,keyPressed ,p  ,1 
23.1601804 ,keyReleased ,P  ,1 
23.2225312 ,keyPressed ,a  ,1 
23.4056326 ,keyReleased ,A  ,1 
23.5196698 ,keyPressed ,s  ,1 
23.6566832 ,keyReleased ,S  ,1 
23.7647492 ,keyPressed ,s  ,1 
23.8555836 ,keyReleased ,S  ,1 
23.9756312 ,keyPressed ,w  ,1 
24.1015426 ,keyReleased ,W  ,1 
24.2328297 ,keyPressed ,o  ,1 
24.3468678 ,keyReleased ,O  ,1 
24.3988324 ,keyPressed ,r  ,1 
24.4895547 ,keyReleased ,R  ,1 
24.6205525 ,keyPressed ,d  ,1 
24.7177868 ,keyPressed ,return ,1 
24.723676 ,keyReleased ,D  ,1 
24.9115138 ,keyReleased ,Return ,1 
25.0378178 ,keyPressed ,p  ,1 
25.2086536 ,keyReleased ,P  ,1 
25.2486265 ,keyPressed ,a  ,1 
25.4145474 ,keyReleased ,A  ,1 
25.5455584 ,keyPressed ,s  ,1 
25.6595685 ,keyReleased ,S  ,1 
25.7566098 ,keyPressed ,s  ,1 
25.8493076 ,keyReleased ,S  ,1 
25.9849903 ,keyPressed ,w  ,1 
26.1045093 ,keyReleased ,W  ,1 
26.1904982 ,keyPressed ,o  ,1 
26.2986715 ,keyPressed ,r  ,1 
26.31053 ,keyReleased ,O  ,1 
26.4075304 ,keyReleased ,R  ,1 
26.5275677 ,keyPressed ,d  ,1 
26.6245344 ,keyReleased ,D  ,1 
26.6356606 ,keyPressed ,return ,1 
26.8525041 ,keyReleased ,Return ,1 
27.0235155 ,keyPressed ,p  ,1 
27.1671149 ,keyReleased ,P  ,1 
27.1775809 ,keyPressed ,a  ,1 
27.3145138 ,keyReleased ,A  ,1 
27.4980199 ,keyPressed ,s  ,1 
27.6176484 ,keyReleased ,S  ,1 
27.7205568 ,keyPressed ,s  ,1 
27.811527 ,keyReleased ,S  ,1 
27.9429171 ,keyPressed ,w  ,1 
28.0735693 ,keyReleased ,W  ,1 
28.0916802 ,keyPressed ,o  ,1 
28.1995625 ,keyReleased ,O  ,1 
28.2225701 ,keyPressed ,r  ,1 
28.2906542 ,keyReleased ,R  ,1 
29.3125746 ,keyPressed ,d  ,1 
29.4220073 ,keyReleased ,D  ,1 
29.4225775 ,keyPressed ,return ,1 
29.5925497 ,keyReleased ,Return ,1 
30.0436568 ,keyPressed ,p  ,1 
30.1575552 ,keyReleased ,P  ,1 
30.1805269 ,keyPressed ,a  ,1 
30.3055118 ,keyReleased ,A  ,1 
30.4547016 ,keyPressed ,s  ,1 
30.5225848 ,keyReleased ,S  ,1 
30.6085422 ,keyPressed ,s  ,1 
30.682539 ,keyReleased ,S  ,1 
30.8367234 ,keyPressed ,w  ,1 
30.9565645 ,keyReleased ,W  ,1 
30.9848456 ,keyPressed ,o  ,1 
31.1046571 ,keyReleased ,O  ,1 
31.1172697 ,keyPressed ,r  ,1 
31.2135638 ,keyReleased ,R  ,1 
31.3276434 ,keyPressed ,d  ,1 
31.4305134 ,keyReleased ,D  ,1 
31.436006 ,keyPressed ,return ,1 
31.6187066 ,keyReleased ,Return ,1 
31.9436231 ,keyPressed ,p  ,1 
32.0634895 ,keyReleased ,P  ,1 
32.1036356 ,keyPressed ,a  ,1 
32.2405492 ,keyReleased ,A  ,1 
32.3842489 ,keyPressed ,s  ,1 
32.4805049 ,keyReleased ,S  ,1 
32.566561 ,keyPressed ,s  ,1 
32.6575367 ,keyReleased ,S  ,1 
32.8348543 ,keyPressed ,w  ,1 
32.9315011 ,keyReleased ,W  ,1 
32.9716137 ,keyPressed ,o  ,1 
33.0688003 ,keyReleased ,O  ,1 
33.119781 ,keyPressed ,r  ,1 
33.2115412 ,keyReleased ,R  ,1 
33.3198096 ,keyPressed ,d  ,1 
33.4228122 ,keyReleased ,D  ,1 
33.4234436 ,keyPressed ,return ,1 
33.5875251 ,keyReleased ,Return ,1 
33.7135432 ,keyPressed ,p  ,1 
33.8387177 ,keyReleased ,P  ,1 
33.8445591 ,keyPressed ,a  ,1 
33.9986007 ,keyReleased ,A  ,1 
34.1075913 ,keyPressed ,s  ,1 
34.1875809 ,keyReleased ,S  ,1 
34.266726 ,keyPressed ,s  ,1 
34.3526715 ,keyReleased ,S  ,1 
34.4955575 ,keyPressed ,w  ,1 
34.6036866 ,keyReleased ,W  ,1 
34.6265758 ,keyPressed ,o  ,1 
34.7357938 ,keyReleased ,O  ,1 
34.7805706 ,keyPressed ,r  ,1 
34.8835155 ,keyReleased ,R  ,1 
35.0267303 ,keyPressed ,d  ,1 
35.1236175 ,keyReleased ,D  ,1 
35.1291077 ,keyPressed ,return ,1 
35.3685532 ,keyReleased ,Return ,1 
35.5916761 ,keyPressed ,p  ,1 
35.7394727 ,keyReleased ,P  ,1 
35.8028035 ,keyPressed ,a  ,1 
35.9335853 ,keyReleased ,A  ,1 
36.1225725 ,keyPressed ,s  ,1 
36.2305711 ,keyReleased ,S  ,1 
36.3395273 ,keyPressed ,s  ,1 
36.4077466 ,keyReleased ,S  ,1 
36.5907942 ,keyPressed ,w  ,1 
36.7048609 ,keyReleased ,W  ,1 
36.7445492 ,keyPressed ,o  ,1 
36.841954 ,keyReleased ,O  ,1 
36.9155252 ,keyPressed ,r  ,1 
37.0015309 ,keyReleased ,R  ,1 
37.1727347 ,keyPressed ,d  ,1 
37.2586709 ,keyReleased ,D  ,1 
37.3267302 ,keyPressed ,return ,1 
37.5098637 ,keyReleased ,Return ,1 
37.7665226 ,keyPressed ,p  ,1 
37.8855363 ,keyReleased ,P  ,1 
37.9212023 ,keyPressed ,a  ,1 
38.0515441 ,keyReleased ,A  ,1 
38.177748 ,keyPressed ,s  ,1 
38.2625626 ,keyReleased ,S  ,1 
38.3490852 ,keyPressed ,s  ,1 
